fecha,zona_prov,w_mean
2022-10-01,CORDOBA,159264
2022-10-01,CORRIENTES,138578
2022-10-01,ENTRE RIOS,152346
2022-10-01,FORMOSA,143222
2022-10-01,JUJUY,161986
2022-10-01,LA PAMPA,160365
2022-10-01,LA RIOJA,142413
2022-10-01,MENDOZA,147414
2022-10-01,MISIONES,130811
2022-10-01,NEUQUEN,304259
2022-10-01,RIO NEGRO,185383
2022-10-01,SALTA,152421
2022-10-01,SAN JUAN,160874
2022-10-01,SAN LUIS,170973
2022-10-01,SANTA CRUZ,325899
2022-10-01,SANTA FE,176921
2022-10-01,SANTIAGO DEL ESTERO,122714
2022-10-01,TIERRA DEL FUEGO,244311
2022-10-01,TUCUMAN,136736
2022-11-01,BUENOS AIRES,197579
2022-11-01,CAPITAL FEDERAL,245511
2022-11-01,CATAMARCA,163018
2022-11-01,CHACO,146632
2022-11-01,CHUBUT,314716
2022-11-01,CORDOBA,172293
2022-11-01,CORRIENTES,149641
2022-11-01,ENTRE RIOS,164158
2022-11-01,FORMOSA,157448
2022-11-01,JUJUY,165590
2022-11-01,LA PAMPA,174604
2022-11-01,LA RIOJA,151732
2022-11-01,MENDOZA,156937
2022-11-01,MISIONES,143111
2022-11-01,NEUQUEN,335132
2022-11-01,RIO NEGRO,196608
2022-11-01,SALTA,161737
2022-11-01,SAN JUAN,177874
2022-11-01,SAN LUIS,183721
2022-11-01,SANTA CRUZ,355973
2022-11-01,SANTA FE,189176
2022-11-01,SANTIAGO DEL ESTERO,132794
2022-11-01,TIERRA DEL FUEGO,271209
2022-11-01,TUCUMAN,147688
2022-12-01,BUENOS AIRES,314034
2022-12-01,CAPITAL FEDERAL,374658
2022-12-01,CATAMARCA,256143
2022-12-01,CHACO,225356
2022-12-01,CHUBUT,507368
2022-12-01,CORDOBA,271691
2022-12-01,CORRIENTES,231062
2022-12-01,ENTRE RIOS,262777
2022-12-01,FORMOSA,251190
2022-12-01,JUJUY,250944
2022-12-01,LA PAMPA,275147
2022-12-01,LA RIOJA,243945
2022-12-01,MENDOZA,239022
2022-12-01,MISIONES,218574
2022-12-01,NEUQUEN,506045
2022-12-01,RIO NEGRO,301464
2022-12-01,SALTA,250572
2022-12-01,SAN JUAN,268356
2022-12-01,SAN LUIS,288122
2022-12-01,SANTA CRUZ,540583
2022-12-01,SANTA FE,296625
2022-12-01,SANTIAGO DEL ESTERO,206476
2022-12-01,TIERRA DEL FUEGO,504594
2022-12-01,TUCUMAN,227889
2023-01-01,BUENOS AIRES,231766
2023-01-01,CAPITAL FEDERAL,304081
2023-01-01,CATAMARCA,186964
2023-01-01,CHACO,160579
2023-01-01,CHUBUT,385816
2023-01-01,CORDOBA,202002
2023-01-01,CORRIENTES,163819
2023-01-01,ENTRE RIOS,189407
2023-01-01,FORMOSA,173331
2023-01-01,JUJUY,185306
2023-01-01,LA PAMPA,201110
2023-01-01,LA RIOJA,159271
2023-01-01,MENDOZA,180317
2023-01-01,MISIONES,160603
2023-01-01,NEUQUEN,381794
2023-01-01,RIO NEGRO,209649
2023-01-01,SALTA,181411
2023-01-01,SAN JUAN,214169
2023-01-01,SAN LUIS,217087
2023-01-01,SANTA CRUZ,415935
2023-01-01,SANTA FE,224258
2023-01-01,SANTIAGO DEL ESTERO,146911
2023-01-01,TIERRA DEL FUEGO,290770
2023-01-01,TUCUMAN,177822
2023-02-01,BUENOS AIRES,238787
2023-02-01,CAPITAL FEDERAL,311630
2023-02-01,CATAMARCA,189327
2023-02-01,CHACO,168697
2023-02-01,CHUBUT,401273
2023-02-01,CORDOBA,205026
2023-02-01,CORRIENTES,169737
2023-02-01,ENTRE RIOS,192067
2023-02-01,FORMOSA,180857
2023-02-01,JUJUY,190524
2023-02-01,LA PAMPA,218625
2023-02-01,LA RIOJA,150007
2023-02-01,MENDOZA,185797
2023-02-01,MISIONES,168381
2023-02-01,NEUQUEN,414229
2023-02-01,RIO NEGRO,243686
2023-02-01,SALTA,195622
2023-02-01,SAN JUAN,215360
2023-02-01,SAN LUIS,220968
2023-02-01,SANTA CRUZ,485326
2023-02-01,SANTA FE,232275
2023-02-01,SANTIAGO DEL ESTERO,157537
2023-02-01,TIERRA DEL FUEGO,303912
2023-02-01,TUCUMAN,178878
2023-03-01,BUENOS AIRES,271093
2023-03-01,CAPITAL FEDERAL,352062
2023-03-01,CATAMARCA,219595
2023-03-01,CHACO,184495
2023-03-01,CHUBUT,404128
2023-03-01,CORDOBA,223043
2023-03-01,CORRIENTES,186024
2023-03-01,ENTRE RIOS,211299
2023-03-01,FORMOSA,193930
2023-03-01,JUJUY,218447
2023-03-01,LA PAMPA,226147
2023-03-01,LA RIOJA,165797
2023-03-01,MENDOZA,204018
2023-03-01,MISIONES,183287
2023-03-01,NEUQUEN,442172
2023-03-01,RIO NEGRO,255972
2023-03-01,SALTA,216179
2023-03-01,SAN JUAN,230536
2023-03-01,SAN LUIS,237477
2023-03-01,SANTA CRUZ,523303
2023-03-01,SANTA FE,252089
2023-03-01,SANTIAGO DEL ESTERO,172666
2023-03-01,TIERRA DEL FUEGO,359187
2023-03-01,TUCUMAN,193538
2023-04-01,BUENOS AIRES,278069
2023-04-01,CAPITAL FEDERAL,349624
2023-04-01,CATAMARCA,227087
2023-04-01,CHACO,202165
2023-04-01,CHUBUT,443364
2023-04-01,CORDOBA,244335
2023-04-01,CORRIENTES,201172
2023-04-01,ENTRE RIOS,224012
2023-04-01,FORMOSA,210703
2023-04-01,JUJUY,242024
2023-04-01,LA PAMPA,244223
2023-04-01,LA RIOJA,190941
2023-04-01,MENDOZA,218658
2023-04-01,MISIONES,187856
2023-04-01,NEUQUEN,482500
2023-04-01,RIO NEGRO,280130
2023-04-01,SALTA,229066
2023-04-01,SAN JUAN,238329
2023-04-01,SAN LUIS,255518
2023-04-01,SANTA CRUZ,495493
2023-04-01,SANTA FE,260893
2023-04-01,SANTIAGO DEL ESTERO,182486
2023-04-01,TIERRA DEL FUEGO,352116
2023-04-01,TUCUMAN,189154
2023-05-01,BUENOS AIRES,296952
2023-05-01,CAPITAL FEDERAL,359374
2023-05-01,CATAMARCA,248134
2023-05-01,CHACO,213675
2023-05-01,CHUBUT,476139
2023-05-01,CORDOBA,257542
2023-05-01,CORRIENTES,213655
2023-05-01,ENTRE RIOS,243863
2023-05-01,FORMOSA,230501
2023-05-01,JUJUY,256391
2023-05-01,LA PAMPA,264433
2023-05-01,LA RIOJA,205919
2023-05-01,MENDOZA,238069
2023-05-01,MISIONES,203286
2023-05-01,NEUQUEN,515694
2023-05-01,RIO NEGRO,302774
2023-05-01,SALTA,253142
2023-05-01,SAN JUAN,260658
2023-05-01,SAN LUIS,278562
2023-05-01,SANTA CRUZ,553700
2023-05-01,SANTA FE,279592
2023-05-01,SANTIAGO DEL ESTERO,197531
2023-05-01,TIERRA DEL FUEGO,413678
2023-05-01,TUCUMAN,208399
2023-06-01,BUENOS AIRES,446787
2023-06-01,CAPITAL FEDERAL,543922
2023-06-01,CATAMARCA,369752
2023-06-01,CHACO,322645
2023-06-01,CHUBUT,743879
2023-06-01,CORDOBA,386763
2023-06-01,CORRIENTES,324974
2023-06-01,ENTRE RIOS,367804
2023-06-01,FORMOSA,343968
2023-06-01,JUJUY,403094
2023-06-01,LA PAMPA,396410
2023-06-01,LA RIOJA,317783
2023-06-01,MENDOZA,352411
2023-06-01,MISIONES,298943
2023-06-01,NEUQUEN,783186
2023-06-01,RIO NEGRO,448314
2023-06-01,SALTA,380356
2023-06-01,SAN JUAN,381736
2023-06-01,SAN LUIS,422313
2023-06-01,SANTA CRUZ,899784
2023-06-01,SANTA FE,424610
2023-06-01,SANTIAGO DEL ESTERO,296837
2023-06-01,TIERRA DEL FUEGO,624558
2023-06-01,TUCUMAN,313015
2023-07-01,BUENOS AIRES,342039
2023-07-01,CAPITAL FEDERAL,417518
2023-07-01,CATAMARCA,289522
2023-07-01,CHACO,245640
2023-07-01,CHUBUT,591831
2023-07-01,CORDOBA,293313
2023-07-01,CORRIENTES,245013
2023-07-01,ENTRE RIOS,279690
2023-07-01,FORMOSA,265206
2023-07-01,JUJUY,312074
2023-07-01,LA PAMPA,302740
2023-07-01,LA RIOJA,248185
2023-07-01,MENDOZA,275018
2023-07-01,MISIONES,231914
2023-07-01,NEUQUEN,623860
2023-07-01,RIO NEGRO,353563
2023-07-01,SALTA,291606
2023-07-01,SAN JUAN,287927
2023-07-01,SAN LUIS,313530
2023-07-01,SANTA CRUZ,720983
2023-07-01,SANTA FE,324925
2023-07-01,SANTIAGO DEL ESTERO,224742
2023-07-01,TIERRA DEL FUEGO,459951
2023-07-01,TUCUMAN,239803
2023-08-01,BUENOS AIRES,378953
2023-08-01,CAPITAL FEDERAL,465592
2023-08-01,CATAMARCA,327751
2023-08-01,CHACO,285519
2023-08-01,CHUBUT,621587
2023-08-01,CORDOBA,332972
2023-08-01,CORRIENTES,281554
2023-08-01,ENTRE RIOS,321771
2023-08-01,FORMOSA,303316
2023-08-01,JUJUY,333443
2023-08-01,LA PAMPA,339431
2023-08-01,LA RIOJA,288591
2023-08-01,MENDOZA,315423
2023-08-01,MISIONES,265457
2023-08-01,NEUQUEN,657120
2023-08-01,RIO NEGRO,394980
2023-08-01,SALTA,332914
2023-08-01,SAN JUAN,336969
2023-08-01,SAN LUIS,355663
2023-08-01,SANTA CRUZ,759144
2023-08-01,SANTA FE,367585
2023-08-01,SANTIAGO DEL ESTERO,259849
2023-08-01,TIERRA DEL FUEGO,530367
2023-08-01,TUCUMAN,276524
2023-09-01,BUENOS AIRES,420078
2023-09-01,CAPITAL FEDERAL,515884
2023-09-01,CATAMARCA,362836
2023-09-01,CHACO,312459
2023-09-01,CHUBUT,679629
2023-09-01,CORDOBA,369868
2023-09-01,CORRIENTES,307847
2023-09-01,ENTRE RIOS,347797
2023-09-01,FORMOSA,342795
2023-09-01,JUJUY,383778
2023-09-01,LA PAMPA,377593
2023-09-01,LA RIOJA,323886
2023-09-01,MENDOZA,338805
2023-09-01,MISIONES,289876
2023-09-01,NEUQUEN,717548
2023-09-01,RIO NEGRO,434514
2023-09-01,SALTA,359962
2023-09-01,SAN JUAN,353328
2023-09-01,SAN LUIS,391898
2023-09-01,SANTA CRUZ,818328
2023-09-01,SANTA FE,402351
2023-09-01,SANTIAGO DEL ESTERO,291581
2023-09-01,TIERRA DEL FUEGO,580426
2023-09-01,TUCUMAN,306274
2023-10-01,BUENOS AIRES,459722
2023-10-01,CAPITAL FEDERAL,569048
2023-10-01,CATAMARCA,391200
2023-10-01,CHACO,338758
2023-10-01,CHUBUT,730844
2023-10-01,CORDOBA,399062
2023-10-01,CORRIENTES,333702
2023-10-01,ENTRE RIOS,378128
2023-10-01,FORMOSA,360798
2023-10-01,JUJUY,429954
2023-10-01,LA PAMPA,398603
2023-10-01,LA RIOJA,349934
2023-10-01,MENDOZA,364756
2023-10-01,MISIONES,329486
2023-10-01,NEUQUEN,781510
2023-10-01,RIO NEGRO,477840
2023-10-01,SALTA,399936
2023-10-01,SAN JUAN,388778
2023-10-01,SAN LUIS,427011
2023-10-01,SANTA CRUZ,839153
2023-10-01,SANTA FE,438426
2023-10-01,SANTIAGO DEL ESTERO,304583
2023-10-01,TIERRA DEL FUEGO,631682
2023-10-01,TUCUMAN,346209
2023-11-01,BUENOS AIRES,508793
2023-11-01,CAPITAL FEDERAL,635756
2023-11-01,CATAMARCA,434217
2023-11-01,CHACO,386012
2023-11-01,CHUBUT,782412
2023-11-01,CORDOBA,443282
2023-11-01,CORRIENTES,381158
2023-11-01,ENTRE RIOS,417532
2023-11-01,FORMOSA,412612
2023-11-01,JUJUY,440531
2023-11-01,LA PAMPA,444513
2023-11-01,LA RIOJA,400050
2023-11-01,MENDOZA,406068
2023-11-01,MISIONES,362009
2023-11-01,NEUQUEN,863029
2023-11-01,RIO NEGRO,520619
2023-11-01,SALTA,439825
2023-11-01,SAN JUAN,446580
2023-11-01,SAN LUIS,479093
2023-11-01,SANTA CRUZ,885546
2023-11-01,SANTA FE,491781
2023-11-01,SANTIAGO DEL ESTERO,344391
2023-11-01,TIERRA DEL FUEGO,754375
2023-11-01,TUCUMAN,387688
